	locus_name	gene_name	gene_special	special_score	gene_locusdist_kbp	distance_score	ppi_score	edges_in_otheractive	ppi_deg_active_cnt	ppi_deg_active_names	ppi_deg	TF_score	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names	total_score	gene_type	snp_type	gene_pattern	exp_score	gene_mindist	gene_nonzero
360	locus_CALM1	CALM1	omim	1.879575675234972	5.883	-1.042596273358608	29.498139551043806	269	23	AKAP9:omim;CACNA1C:omim;CAMK2D:coloc;CAV3:omim;FER;GJA1;IQGAP3;KCNE1:omim;KCNN2;KCNQ1:exome,omim;MAP3K7;OBSCN;PAM;PIK3C3;RELB;RIOK3;RYR2:omim;SCN10A:coloc,exome,omim;SNTA1:omim;SPATA17;TBX3;TRDN:omim;TTN:exome	35	1.9205790454689249	0	0	.	0	0	.	32.255697998389095	omim		s1111	1.0	mindist	nonzero
361	rs10778876	CCDC59	.	0.0	175.955	-0.1146106481923019	29.498139551043806	269	0		2	1.9205790454689249	0	0	.	0	0	.	31.30410794832043	protein_coding		s1__1	1.0	mindist	nonzero
362	rs652673	WNT11	.	0.0	13.745	-0.9990348385627812	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.419683757949947	protein_coding		s1__1	1.0	mindist	nonzero
363	rs2134953	CSMD1	.	0.0	775.946	-0.0066331718059139	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.412085424706817	protein_coding		s1__1	1.0	mindist	nonzero
364	rs3856447	ID2	.	0.0	68.709	-0.4604902503807283	29.498139551043806	269	5	FGFR1;NKX2-5;PMP22;PRKCA:coloc;SREBF1	9	1.9205790454689249	0	0	.	0	0	.	30.958228346132003	protein_coding		s0_11	0.7073311164468641	mindist	nonzero
365	rs3856447	KIDINS220	.	0.0	110.945	-0.2453212555203928	28.40051353955056	264	0		3	1.9205790454689249	0	0	.	0	0	.	30.07577132949909	protein_coding		.	0.29266888355313586	.	.
366	rs10775360+rs1396515+rs17763769+rs236586	KCNJ2	omim	1.879575675234972	38.732	-0.7420285534291605	29.498139551043806	269	3	CAV3:omim;GRINA;SNTA1:omim	4	1.9205790454689249	0	0	.	0	0	.	32.55626571831854	protein_coding		s1111	1.0	mindist	nonzero
367	rs1408224+rs9590974	LRCH1	.	0.0	87.915	-0.3413580923943499	29.498139551043806	269	1	SLC6A4	1	1.9205790454689249	0	0	.	0	0	.	31.07736050411838	protein_coding		s1_11	1.0	mindist	nonzero
368	rs75190942	C11orf45	.	0.0	11.021	-1.0175838960775296	29.13691423049121	266	0		0	1.9205790454689249	0	0	.	0	0	.	30.03990937988261	protein_coding		.	0.018308481341972528	.	.
369	rs75190942	KCNJ1	.	0.0	27.38	-0.8689711842128537	28.715651739254582	266	0		2	1.9205790454689249	0	0	.	0	0	.	29.767259600510656	protein_coding		.	0.013939334089392389	.	.
370	rs75190942	KCNJ5	omim,coloc	3.6104467747880142	3.32	-1.0496221456735555	29.498139551043806	269	3	AKAP9:omim;GNB4:coloc;LANCL2	5	1.9205790454689249	0	0	.	0	0	.	33.97954322562719	protein_coding		s0111	0.9410518693038928	mindist	nonzero
371	rs75190942	TP53AIP1	.	0.0	48.251	-0.6402729368651144	29.13691423049121	266	0		0	1.9205790454689249	0	0	.	0	0	.	30.417220339095024	protein_coding		.	0.02670031526474228	.	.
372	rs16974196	AKT2	.	0.0	42.218	-0.7037610252501089	28.86354968917763	269	0		3	1.9205790454689249	0	0	.	0	0	.	30.080367709396448	protein_coding		.	0.04694012983780671	.	.
373	rs16974196	BLVRB	.	0.0	120.202	-0.2168850884112785	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.20183350810145	protein_coding		s1__1	0.14407568548727928	.	nonzero
374	rs16974196	C19orf47	.	0.0	8.027	-1.033858158083318	29.75926378347416	270	1	PIK3C3	1	1.9205790454689249	0	0	.	0	0	.	30.64598467085976	protein_coding		.	0.082639677135127	mindist	.
375	rs16974196	CCNP	.	0.0	100.874	-0.2822665985910577	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.136451997921675	protein_coding		.	0.13495713978850646	.	.
376	rs16974196	HIPK4	.	0.0	51.708	-0.6058484965160428	29.28542228223344	269	0		1	1.9205790454689249	0	0	.	0	0	.	30.60015283118632	protein_coding		.	0.07893763246796003	.	.
377	rs16974196	PLD3	.	0.0	20.893	-0.9367781971668682	29.75926378347416	270	1	GJA1	1	1.9205790454689249	0	0	.	0	0	.	30.743064631776207	protein_coding		.	0.09106466684713314	.	.
378	rs16974196	PRX	.	0.0	71.253	-0.4421544072884724	29.54563532382249	270	1	SCN10A:coloc,exome,omim	2	1.9205790454689249	0	0	.	0	0	.	31.024059962002944	protein_coding		.	0.12061036297248579	.	.
379	rs16974196	SERTAD1	.	0.0	94.026	-0.3116802476310494	29.121938615416862	270	1	CREBBP	4	1.9205790454689249	0	0	.	0	0	.	30.73083741325474	protein_coding		.	0.0899579789115228	.	.
380	rs16974196	SERTAD3	.	0.0	115.035	-0.2321685490542615	29.121938615416862	270	1	CREBBP	4	1.9205790454689249	0	0	.	0	0	.	30.810349111831528	protein_coding		.	0.09740274167748196	.	.
381	rs16974196	TTC9B	.	0.0	111.505	-0.2434618676626338	29.28542228223344	269	0		1	1.9205790454689249	0	0	.	0	0	.	30.96253946003973	protein_coding		.	0.11341398487469682	.	.
382	rs17211409	CCDC81	.	0.0	48.849	-0.6342085458068446	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.784510050705883	protein_coding		s0__1	0.5671518810699584	.	nonzero
383	rs17211409	EED	.	0.0	81.134	-0.3785962225073891	23.48806449451104	283	14	ATP6V1C1;CALM1:omim;CALM2:omim;CALM3:omim;CAND2;CAPZA2;DDX17:coloc;EIF2S2;FLOT1;OBSCN;PAM;SIPA1L1;TTN:exome;VPS29:coloc	51	1.9205790454689249	0	0	.	0	0	.	25.03004731747257	protein_coding		.	0.0017970822949082514	.	.
384	rs17211409	HIKESHI	.	0.0	23.676	-0.9086091839526994	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.51010941256004	protein_coding		.	0.4310510366351333	mindist	.
385	rs7595140	DYSF	.	0.0	98.06	-0.293894663604123	29.498139551043806	269	2	CAV3:omim;TTN:exome	4	1.9205790454689249	0	0	.	0	0	.	31.124823932908605	protein_coding	intron_variant	s1_11	1.0	mindist	nonzero
386	rs16858828	ABHD10	.	0.0	67.07	-0.4727578111546541	29.498139551043806	269	1	SOD2	2	1.9205790454689249	0	0	.	0	0	.	30.945960785358075	protein_coding		.	0.34243083061526963	mindist	.
387	rs16858828	TAGLN3	.	0.0	86.982	-0.3462009105239633	29.28586328677304	269	1	PAM	3	1.9205790454689249	0	0	.	0	0	.	30.860241421718	protein_coding		.	0.31430074660644824	.	.
388	rs16858828	TMPRSS7	.	0.0	122.903	-0.2094399302983568	29.23726470210116	268	0		1	1.9205790454689249	0	0	.	0	0	.	30.948403817271725	protein_coding		s1__1	0.3432684227782821	.	nonzero
389	rs1805128	C21orf140	.	0.0	49.27	-0.6299660734951666	27.68047108290176	262	0		0	1.9205790454689249	0	0	.	0	0	.	28.97108405487552	protein_coding		.	0.02274040742521972	.	.
390	rs1805128	KCNE1	omim	1.879575675234972	10.222	-1.0223690257095863	29.23726470210116	268	6	CALM1:omim;CALM2:omim;CALM3:omim;KCNH2:exome,omim;KCNQ1:exome,omim;PRKCA:coloc	6	1.9205790454689249	0	0	.	0	0	.	32.015050397095465	protein_coding		s0111	0.47728306715036956	mindist	nonzero
391	rs1805128	KCNE2	omim	1.879575675234972	85.376	-0.3547413475807393	28.45559600755772	265	3	CACNA1C:omim;KCNH2:exome,omim;KCNQ1:exome,omim	3	1.9205790454689249	0	0	.	0	0	.	31.901009380680875	protein_coding		.	0.4258421469966124	.	.
392	rs1805128	RCAN1	.	0.0	72.201	-0.4355367984614786	27.68047108290176	262	0		0	1.9205790454689249	0	0	.	0	0	.	29.16551332990921	protein_coding		.	0.02762089854543847	.	.
393	rs1805128	SMIM11	.	0.0	73.902	-0.4239490989954327	27.68047108290176	262	0		0	1.9205790454689249	0	0	.	0	0	.	29.17710102937525	protein_coding		.	0.02794282279530997	.	.
394	rs1805128	SMIM34	.	0.0	30.667	-0.8325267192625393	27.68047108290176	262	0		0	1.9205790454689249	0	0	.	0	0	.	28.76852340910815	protein_coding		.	0.018570657087049757	.	.
395	rs242562	KANSL1	.	0.0	96.748	-0.299530784663281	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.8583129629068	protein_coding		.	0.3484674164826933	.	.
396	rs242562	MAPT	.	0.0	54.846	-0.5759802509643529	27.3498616524164	283	15	ATP1B1;CALM1:omim;CALM2:omim;CALM3:omim;CAPZA2;CREBBP;DDX17:coloc;EIF2S2;GNPNAT1;LANCL2;NDRG2;PRKCA:coloc;SGIP1;SLC4A4;SOD2	36	1.9205790454689249	0	0	.	0	0	.	28.694460446920964	protein_coding		.	0.04003252358580764	.	.
397	rs242562	SPPL2C	.	0.0	104.492	-0.2681911587673544	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.88965258880273	protein_coding		s1__1	0.3595611842334422	.	nonzero
398	rs242562	STH	.	0.0	49.877	-0.6238890126939025	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.533954734876183	protein_coding		.	0.2519388756980568	mindist	.
399	rs13165531	CDH6	.	0.0	305.274	-0.0413111716425455	29.23726470210116	268	1	CDH9	1	1.9205790454689249	0	0	.	0	0	.	31.116532575927536	protein_coding		s1_11	1.0	mindist	nonzero
400	locus_CALM2	CALM2	omim	1.879575675234972	0.205	-1.0529281808568356	29.23726470210116	268	18	AKAP9:omim;CACNA1C:omim;CAMK2D:coloc;CAV3:omim;GJA1;IQGAP3;KCNE1:omim;KCNN2;KCNQ1:exome,omim;MAP3K7;OBSCN;PAM;RELB;RIOK3;RYR2:omim;SCN10A:coloc,exome,omim;SPATA17;TTN:exome	24	1.9205790454689249	0	0	.	0	0	.	31.98449124194822	omim		s1111	1.0	mindist	nonzero
401	rs904974	TLE3	.	0.0	107.453	-0.2573578072608754	29.23726470210116	268	4	CREBBP;TBX20;TCF7L2;TTN:exome	7	1.9205790454689249	0	0	.	0	0	.	30.90048594030921	protein_coding		s1_11	1.0	mindist	nonzero
402	rs2363719	SLC4A4	.	0.0	209.832	-0.0834883020162538	29.23726470210116	268	0		3	1.9205790454689249	0	0	.	0	0	.	31.074355445553827	protein_coding		s1__1	1.0	mindist	nonzero
403	rs13002735	B3GNT7	coloc	1.7308710995530423	8.463	-1.0317753741748592	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	31.856939472948262	protein_coding		s01_1	0.7118418191673105	mindist	nonzero
404	rs13002735	NCL	.	0.0	60.311	-0.5272406097781407	25.353665041747945	274	6	ANAPC7;DDX17:coloc;KCNQ1:exome,omim;L1TD1;PPARGC1A;TBX5	28	1.9205790454689249	0	0	.	0	0	.	26.74700347743873	protein_coding		.	0.004297011268195288	.	.
405	rs13002735	NMUR1	.	0.0	119.014	-0.2202747181822844	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.937569029387795	protein_coding		.	0.2838611695644943	.	.
406	rs1397988	PIK3C3	.	0.0	67.568	-0.4689922144904143	29.23726470210116	268	2	CALM1:omim;GJA1	3	1.9205790454689249	0	0	.	0	0	.	30.68885153307967	protein_coding		s1_11	1.0	mindist	nonzero
407	rs13195040	ZNF184	.	0.0	4.598	-1.0465953684995326	29.188279382574702	267	0		0	1.9205790454689249	0	0	.	0	0	.	30.0622630595441	protein_coding		.	0.34178002816880027	mindist	.
408	rs13195040	ZNF391	.	0.0	71.53	-0.4402088465095491	29.23726470210116	268	1	AGTRAP	2	1.9205790454689249	0	0	.	0	0	.	30.71763490106053	protein_coding		s1_11	0.6582199718311998	.	nonzero
409	rs17608766	GOSR2	.	0.0	12.83	-1.0056356749808324	28.863985770639687	269	1	TRDN:omim	4	1.9205790454689249	0	0	.	0	0	.	29.778929141127776	protein_coding		.	0.10929284795022738	mindist	.
410	rs17608766	RPRML	.	0.0	42.251	-0.7034035003539633	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.45444024721612	protein_coding		.	0.2147644968071578	.	.
411	rs17608766	WNT3	.	0.0	117.213	-0.2255528037510252	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.93229094381905	protein_coding		s1__1	0.3463302365254573	.	nonzero
412	rs17608766	WNT9B	.	0.0	102.704	-0.2750280889725108	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.88281565859757	protein_coding		.	0.3296124187171576	.	.
413	rs112421686	PARVA	.	0.0	139.929	-0.1697582164448609	29.23726470210116	268	1	DDX17:coloc	3	1.9205790454689249	0	0	.	0	0	.	30.988085531125225	protein_coding		s1_11	1.0	mindist	nonzero
414	rs718426	MICU2	.	0.0	8.447	-1.0318535881258508	29.23726470210116	268	0		1	1.9205790454689249	0	0	.	0	0	.	30.12599015944423	protein_coding		.	0.39390163817441504	mindist	.
415	rs718426	ZDHHC20	.	0.0	52.217	-0.6009125308112103	29.23726470210116	268	0		1	1.9205790454689249	0	0	.	0	0	.	30.55693121675887	protein_coding		s1__1	0.606098361825585	.	nonzero
416	rs17281245	DCTD	.	0.0	282.08	-0.0480346223089564	29.23726470210116	268	0		1	1.9205790454689249	0	0	.	0	0	.	31.109809125261123	protein_coding	intergenic_variant	s1__1	1.0	mindist	nonzero
417	rs7861565	CNTLN	.	0.0	211.873	-0.0820218173693344	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	31.075821930200743	protein_coding		s1__1	1.0	mindist	nonzero
418	rs12132562	C1orf105	.	0.0	67.214	-0.4716655219587699	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.686178225611314	protein_coding		s1__1	0.5106403934790729	.	nonzero
419	rs12132562	PIGC	.	0.0	61.855	-0.5142335226016251	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.64361022496845	protein_coding		.	0.4893596065209272	mindist	.
420	rs11454451	GPATCH2	.	0.0	122.557	-0.2103738834519344	28.24940716629456	265	0		1	1.9205790454689249	0	0	.	0	0	.	29.95961232831155	protein_coding		.	0.3050499693878968	.	.
421	rs11454451	SPATA17	.	0.0	81.775	-0.3748670719251649	29.23726470210116	268	3	CALM1:omim;CALM2:omim;CALM3:omim	3	1.9205790454689249	0	0	.	0	0	.	30.78297667564492	protein_coding		s0_11	0.6949500306121031	mindist	nonzero
422	rs16895033	ZHX2	.	0.0	484.214	-0.016852498287043	29.23726470210116	268	2	RELB;ZHX3	3	1.9205790454689249	0	0	.	0	0	.	31.14099124928304	protein_coding		s1_11	1.0	mindist	nonzero
423	rs164133+rs17460657+rs347272	C1orf226	coloc	1.7308710995530423	30.133	-0.8384982657480021	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	32.050216581375125	protein_coding		s01_1	0.6120109404340615	.	nonzero
424	rs164133+rs17460657+rs347272	SH2D1B	.	0.0	0.638	-1.0528179138340334	28.81529136038901	268	0		2	1.9205790454689249	0	0	.	0	0	.	29.683052492023904	protein_coding		.	0.057373703405451774	mindist	.
425	rs164133+rs17460657+rs347272	SPATA46	.	0.0	24.495	-0.9000245666662761	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.25781918090381	protein_coding		.	0.10193677400638496	.	.
426	rs164133+rs17460657+rs347272	UHMK1	.	0.0	85.753	-0.3527129888874439	29.497917812160665	269	1	PAM	1	1.9205790454689249	0	0	.	0	0	.	31.065783868742145	protein_coding		.	0.22867858215410178	.	.
427	rs6035275	SLC24A3	.	0.0	59.568	-0.5336196300586994	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.624224117511385	protein_coding		s1__1	1.0	mindist	nonzero
428	rs7538988	RNF11	.	0.0	115.596	-0.2304395321363066	28.0849383861256	270	2	ACVR2A;ZDHHC20	10	1.9205790454689249	0	0	.	0	0	.	29.775077899458218	protein_coding		.	0.3105122698128009	.	.
429	rs7538988	TTC39A	.	0.0	53.879	-0.5850403631674321	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.572803384402647	protein_coding		s0__1	0.6894877301871992	mindist	nonzero
430	rs12576326	TP53I11	.	0.0	7.543	-1.036051085501423	29.23726470210116	268	0		1	1.9205790454689249	0	0	.	0	0	.	30.121792662068657	protein_coding		s1__1	1.0	mindist	nonzero
431	rs7173389	HCN4	omim	1.879575675234972	51.703	-0.605897155983735	29.23726470210116	268	1	CAV3:omim	2	1.9205790454689249	0	0	.	0	0	.	32.43152226682132	protein_coding		s0111	0.8535060622064816	mindist	nonzero
432	rs7173389	REC114	.	0.0	71.602	-0.4397047588406285	29.188279382574702	267	0		0	1.9205790454689249	0	0	.	0	0	.	30.669153669203	protein_coding		.	0.14649393779351827	.	.
433	rs2358740+rs4687718	CACNA1D	.	0.0	80.676	-0.3812886374804815	29.23726470210116	268	3	CACNA1C:omim;CACNB2:omim;SCN10A:coloc,exome,omim	3	1.9205790454689249	0	0	.	0	0	.	30.776555110089603	protein_coding		s0_11	0.47923173964271903	.	nonzero
434	rs2358740+rs4687718	DCP1A	.	0.0	73.999	-0.4232992505502856	28.45243053945336	269	4	CBY1;CCDC59;DDX17:coloc;TBX3	9	1.9205790454689249	0	0	.	0	0	.	29.949710334372	protein_coding		.	0.20962904232035567	.	.
435	rs2358740+rs4687718	PRKCD	.	0.0	92.278	-0.3198199008524205	27.38291773668911	268	3	CREBBP;MTCH1;VPS29:coloc	13	1.9205790454689249	0	0	.	0	0	.	28.98367688130561	protein_coding		.	0.07978264905856568	.	.
436	rs2358740+rs4687718	RFT1	.	0.0	117.852	-0.2236605716754919	28.04222321693743	265	0		3	1.9205790454689249	0	0	.	0	0	.	29.73914169073086	protein_coding		.	0.16982540160576928	.	.
437	rs2358740+rs4687718	TKT	.	0.0	7.735	-1.0351962765479423	27.838531894899774	269	4	CAV3:omim;CDH2;KCNQ1:exome,omim;SOD2	12	1.9205790454689249	0	0	.	0	0	.	28.72391466382076	protein_coding		.	0.06153116737259018	mindist	.
438	rs174536+rs174577+rs174583	BEST1	.	0.0	108.073	-0.2551637601473282	28.97709014938036	267	0		0	1.987182485793004	1	1	MITF	0	0	.	30.70910887502604	protein_coding		.	0.19560059982196515	.	.
439	rs174536+rs174577+rs174583	DAGLA	.	0.0	104.064	-0.269807020906757	29.23726470210116	268	1	SLC6A4	1	1.9205790454689249	0	0	.	0	0	.	30.888036726663323	protein_coding		s0_11	0.23392549700829338	.	nonzero
440	rs174536+rs174577+rs174583	FADS1	.	0.0	20.339	-0.9421713735202248	28.97709014938036	267	0		0	1.9205790454689249	0	0	.	0	0	.	29.95549782132906	protein_coding		.	0.09206213877053428	.	.
441	rs174536+rs174577+rs174583	FADS2	.	0.0	8.525	-1.031471019841268	28.557392932659724	267	0		2	1.9205790454689249	0	0	.	0	0	.	29.44650095828738	protein_coding		.	0.05533839145963981	.	.
442	rs174536+rs174577+rs174583	FADS3	.	0.0	31.241	-0.8260930619115339	28.97709014938036	267	0		0	1.9205790454689249	0	0	.	0	0	.	30.07157613293775	protein_coding		.	0.1033934984132248	.	.
443	rs174536+rs174577+rs174583	FEN1	.	0.0	8.456	-1.0318096094041411	27.936686253567306	267	0		4	1.9205790454689249	0	0	.	0	0	.	28.825455689632086	protein_coding		.	0.029737879546519387	.	.
444	rs174536+rs174577+rs174583	MYRF	.	0.0	31.819	-0.8196021770741955	28.97709014938036	267	0		0	1.9205790454689249	0	0	.	0	0	.	30.07806701777509	protein_coding		.	0.10406679649057077	.	.
445	rs174536+rs174577+rs174583	RAB3IL1	.	0.0	75.288	-0.4147741028528868	28.557392932659724	267	0		2	1.9205790454689249	0	0	.	0	0	.	30.06319787527576	protein_coding		.	0.10253085979334241	.	.
446	rs174536+rs174577+rs174583	TMEM258	.	0.0	6.148	-1.0416544591683885	28.97709014938036	267	0		0	1.9205790454689249	0	0	.	0	0	.	29.85601473568089	protein_coding		.	0.08334433869591015	mindist	.
447	rs10850409+rs1896312+rs7132327	TBX3	.	0.0	238.364	-0.0659667315717655	29.23726470210116	268	1	CALM1:omim	4	1.9205790454689249	0	0	.	0	0	.	31.09187701599832	protein_coding		s1_11	1.0	mindist	nonzero
448	rs1890262	L1TD1	.	0.0	80.447	-0.3826436338017659	29.23726470210116	268	3	DDX17:coloc;FLOT1;GJA1	13	1.9205790454689249	0	0	.	0	0	.	30.77520011376832	protein_coding	intergenic_variant	s1_11	1.0	mindist	nonzero
449	rs830233	TENM2	.	0.0	1575.283	-0.0016178250443692	29.23726470210116	268	0		1	1.9205790454689249	0	0	.	0	0	.	31.15622592252572	protein_coding	intergenic_variant	s1__1	1.0	mindist	nonzero
450	locus_SCN4B	SCN4B	omim	1.879575675234972	3.727	-1.0487623170537883	29.23726470210116	268	1	SCN1B:omim	1	1.9205790454689249	0	0	.	0	0	.	31.988657105751265	omim		s1111	1.0	mindist	nonzero
451	rs2485376	ELOVL3	.	0.0	63.95	-0.4971192705810734	29.400214227135507	267	0		0	1.9205790454689249	0	0	.	0	0	.	30.82367400202336	protein_coding		.	0.1300526778530782	.	.
452	rs2485376	GBF1	.	0.0	44.728	-0.676867555850762	28.96674839239165	271	4	ARHGEF16;MRTFB;NACA:exome;PARVA	10	1.9205790454689249	0	0	.	0	0	.	30.21045988200981	protein_coding		.	0.07043747681334264	mindist	.
453	rs2485376	NFKB2	.	0.0	103.861	-0.2705779453424493	29.646544980865	272	5	CALM1:omim;CALM2:omim;CALM3:omim;RELB;ZHX2	10	1.9045897949277	0	0	.	0	0	.	31.28055683045025	protein_coding		.	0.20537188545061488	.	.
454	rs2485376	PITX3	coloc	1.7308710995530423	58.166	-0.5458688796419793	29.23726470210116	268	1	CAVIN2	3	1.9205790454689249	0	0	.	0	0	.	32.342845967481146	protein_coding		s0111	0.5941379598829644	.	nonzero
455	rs1777084	FSCB	.	0.0	1325.742	-0.0022826068345132	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	31.15556114073557	protein_coding		s1__1	1.0	mindist	nonzero
456	rs10484885	MAP3K7	.	0.0	191.867	-0.098212834315801	29.23726470210116	268	3	CALM1:omim;CALM2:omim;CALM3:omim	9	1.9205790454689249	0	0	.	0	0	.	31.05963091325428	protein_coding		s1_11	1.0	mindist	nonzero
457	rs10841486	PDE3A	.	0.0	49.269	-0.6299761240051905	29.23726470210116	268	1	SLC8A1	4	1.9205790454689249	0	0	.	0	0	.	30.52786762356489	protein_coding		s1_11	1.0	mindist	nonzero
458	locus_KCNE3	KCNE3	omim	1.879575675234972	0.09	-1.0529384303940128	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	31.984480992411044	omim		s11_1	1.0	mindist	nonzero
459	rs9853921	IGSF11	.	0.0	941.055	-0.004519700969276	29.23726470210116	268	0		0	1.9205790454689249	0	0	.	0	0	.	31.153324046600808	protein_coding		s1__1	1.0	mindist	nonzero
460	rs10789207	SGIP1	.	0.0	7.604	-1.0357816685762395	29.23726470210116	268	1	SLC6A4	3	1.9205790454689249	0	0	.	0	0	.	30.12206207899384	protein_coding		s1_11	1.0	mindist	nonzero
461	rs1983546+rs6018+rs6027+rs6033	BLZF1	.	0.0	108.975	-0.2520163094021701	29.074771070279667	269	1	AKAP9:omim	4	1.9205790454689249	0	0	.	0	0	.	30.74333380634642	protein_coding		.	0.18154139404169087	.	.
462	rs1983546+rs6018+rs6027+rs6033	C1orf112	.	0.0	109.392	-0.2505788245398365	29.23726470210116	268	0		1	1.9205790454689249	0	0	.	0	0	.	30.907264923030247	protein_coding		s1__1	0.21387993597512361	.	nonzero
463	rs1983546+rs6018+rs6027+rs6033	CCDC181	.	0.0	49.471	-0.627948508447338	29.449814970337314	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.7424455073589	protein_coding		.	0.18138020260886348	.	.
464	rs1983546+rs6018+rs6027+rs6033	F5	.	0.0	33.866	-0.7965597165957268	29.71160484707505	269	1	PITX3:coloc	1	1.9205790454689249	0	0	.	0	0	.	30.835624175948247	protein_coding		.	0.19909340045782065	.	.
465	rs1983546+rs6018+rs6027+rs6033	SELP	.	0.0	66.604	-0.4763118336911507	29.025904042306166	268	0		2	1.9524233506417288	0	0	.	0	0	.	30.502015559256748	protein_coding		.	0.14261738955836906	.	.
466	rs1983546+rs6018+rs6027+rs6033	SLC19A2	.	0.0	13.036	-1.0041811647202918	29.025904042306166	268	0		2	1.9205790454689249	0	0	.	0	0	.	29.9423019230548	protein_coding		.	0.08148767735813241	mindist	.
467	rs17180489	DPF3	.	0.0	190.271	-0.0996990771466888	29.23726470210116	268	0		1	1.9205790454689249	0	0	.	0	0	.	31.058144670423395	protein_coding		s1__1	1.0	mindist	nonzero
468	locus_SNTA1	SNTA1	omim	1.879575675234972	17.903	-0.964875062879503	29.23726470210116	268	11	CALM1:omim;CAV1:coloc;CAV3:omim;KCNJ2:omim;NACA:exome;NDRG2;OBSCN;RYR2:omim;SLC6A4;SOD2;SORBS1	15	1.9205790454689249	0	0	.	0	0	.	32.07254435992555	omim		s1111	1.0	mindist	nonzero
469	rs2076028	CBX6	.	0.0	117.771	-0.2238992314750553	28.66338715624113	265	1	CASQ2:omim	3	1.9205790454689249	0	0	.	0	0	.	30.360066970235	protein_coding		.	0.12462980895438264	.	.
470	rs2076028	CBY1	.	0.0	97.809	-0.294962132911421	29.23726470210116	268	4	FAM53C;MAPKAP1;SH3PXD2A;SIPA1L1	6	1.9205790454689249	0	0	.	0	0	.	30.86288161465866	protein_coding		s0_11	0.20605898430010702	.	nonzero
471	rs2076028	DNAL4	.	0.0	39.698	-0.731333810532607	29.08382575317694	265	1	CAMK2D:coloc	1	1.9205790454689249	0	0	.	0	0	.	30.27307098811325	protein_coding		.	0.11424575032621143	.	.
472	rs2076028	FAM227A	.	0.0	98.053	-0.293924365125406	28.82170676016665	264	0		0	1.9205790454689249	0	0	.	0	0	.	30.44836144051017	protein_coding		.	0.13613435264740115	.	.
473	rs2076028	GTPBP1	.	0.0	48.703	-0.6356850274839689	28.195618560890463	264	0		3	1.9205790454689249	0	0	.	0	0	.	29.48051257887542	protein_coding		.	0.05171735560701718	.	.
474	rs2076028	JOSD1	.	0.0	53.778	-0.5859941204133816	29.39754659101763	267	3	CALM1:omim;CALM2:omim;CALM3:omim	4	1.9205790454689249	0	0	.	0	0	.	30.73213151607317	protein_coding		.	0.18080378107646586	.	.
475	rs2076028	NPTXR	.	0.0	64.007	-0.4966621815132189	28.82170676016665	264	0		0	1.9205790454689249	0	0	.	0	0	.	30.245623624122352	protein_coding		.	0.11115264855954113	.	.
476	rs2076028	SUN2	.	0.0	0.548	-1.0528501558562735	28.714995178789223	266	2	CAV3:omim;TTN:exome	5	1.9205790454689249	0	0	.	0	0	.	29.58272406840188	protein_coding		.	0.05728305828657518	mindist	.
477	rs2076028	TOMM22	.	0.0	72.488	-0.4335560301593678	26.936636887941347	267	3	ADCK1;EIF2S2;MTCH1	15	1.9205790454689249	0	0	.	0	0	.	28.4236599032509	protein_coding		.	0.017974260242298402	.	.
478	rs12127701	CELSR2	.	0.0	46.103	-0.6624144917776543	29.55959250595322	266	1	DTWD2	1	1.9205790454689249	0	0	.	0	0	.	30.81775705964449	protein_coding		.	0.21566842224913027	.	.
479	rs12127701	MYBPHL	.	0.0	0.711	-1.052788169654383	29.08382575317694	265	0		1	1.9205790454689249	0	0	.	0	0	.	29.95161662899148	protein_coding		.	0.09070402338561864	mindist	.
